"user_handle","assessment_tag","user_assessment_date","user_assessment_score"
4993,"node-js","2016-08-04 13:31:26",138
8414,"angular-js","2017-09-10 04:26:57",172
8414,"aspnet-mvc-5","2017-08-20 15:31:12",126
8414,"c-plus-plus","2017-08-23 02:06:14",97
8414,"c-sharp","2017-08-25 23:06:55",180
8414,"css","2017-09-10 04:44:22",58
8414,"html5","2017-09-10 04:06:30",179
8414,"javascript","2017-09-10 04:12:31",164
8414,"jquery","2017-09-10 04:19:56",140
8414,"photoshop","2017-10-03 21:16:17",158
8414,"photoshop-photo-manipulation","2017-10-03 21:11:34",141
9759,"javascript","2017-03-25 15:29:27",149
9323,"javascript","2017-08-28 19:38:43",68
9323,"sharepoint","2017-11-03 17:58:21",143
2910,"aspnet-mvc-5","2017-10-13 14:09:56",184
2910,"c-sharp","2017-10-12 15:05:14",248
2910,"css","2017-10-12 15:48:22",190
2910,"html5","2017-10-12 15:36:18",216
2910,"java","2017-10-12 16:12:23",190
2910,"javascript","2017-10-12 15:15:03",210
2910,"mysql","2017-10-13 13:11:21",153
3610,"active-directory-administration","2017-09-20 21:30:40",114
2421,"c-sharp","2016-11-25 05:35:43",145
4417,"angular-js","2017-05-31 16:48:12",99
4940,"aspnet-mvc-5","2017-02-25 04:26:08",203
4940,"mysql","2016-08-26 17:18:01",142
4940,"the-scrum-framework","2017-05-22 13:43:17",37
8900,"graphic-design","2017-10-24 16:40:43",49
1918,"css","2017-11-01 06:46:05",149
1918,"html5","2017-11-01 07:13:28",157
1918,"javascript","2017-11-01 06:39:22",69
2173,"python","2017-07-11 12:37:19",106
5536,"photoshop-photo-manipulation","2017-09-05 13:12:33",185
1018,"azure-for-developers","2017-09-12 21:17:08",157
4261,"angular-js","2017-10-23 20:06:50",81
7792,"java","2017-08-29 21:31:10",106
6937,"the-scrum-framework","2017-10-13 17:20:20",229
8057,"c-sharp","2017-11-27 14:43:54",122
3926,"angular","2017-11-27 13:12:15",119
3926,"c-sharp","2017-11-27 13:25:57",125
7334,"css","2017-09-21 15:00:53",108
7334,"java","2017-09-29 22:59:03",70
41,"c-plus-plus","2017-09-11 20:07:47",234
41,"c-sharp","2017-09-11 09:30:32",255
41,"html5","2017-09-18 20:42:22",220
41,"python","2017-09-11 09:53:27",225
41,"the-scrum-framework","2017-09-11 19:52:25",263
4241,"angular-js","2017-09-26 15:25:46",203
4241,"node-js","2017-08-11 08:04:40",84
1588,"c-plus-plus","2017-11-17 06:29:56",116
1588,"java","2017-11-17 06:37:48",119
1588,"python","2017-11-17 07:02:46",175
5256,"c-sharp","2017-08-02 22:18:52",133
7597,"c-sharp","2017-09-11 06:16:14",143
4209,"powershell","2017-11-17 16:10:35",215
4209,"python","2017-09-23 07:31:40",114
9004,"c-sharp","2017-01-11 20:43:47",247
8280,"css","2017-09-20 17:53:53",163
8280,"html5","2017-09-20 17:59:18",135
8280,"javascript","2017-09-20 17:48:45",144
8280,"node-js","2017-09-20 18:04:22",166
8280,"python","2017-09-20 18:59:21",133
8280,"react","2017-09-20 17:28:06",115
1116,"active-directory-administration","2017-10-15 10:18:13",231
1116,"c-sharp","2017-08-03 07:17:20",93
1116,"powershell","2017-06-23 06:06:03",203
1085,"angular-js","2017-08-22 12:08:30",97
1085,"aspnet-mvc-5","2017-08-15 12:48:40",82
1085,"c-plus-plus","2016-12-21 11:49:08",192
1085,"c-sharp","2016-12-21 11:34:05",153
1085,"css","2017-08-22 12:34:57",137
1085,"html5","2017-09-12 13:36:25",238
1085,"java","2017-08-22 13:06:22",122
1085,"javascript","2017-08-22 12:42:19",130
1085,"python","2016-12-22 08:37:48",146
1085,"react","2017-08-22 12:20:40",76
1085,"the-scrum-framework","2017-08-18 21:10:32",149
9894,"c-sharp","2017-10-26 14:21:15",52
1415,"aspnet-mvc-5","2017-10-12 01:15:00",182
1415,"c-sharp","2017-09-12 18:45:53",133
6938,"aspnet-mvc-5","2017-10-01 16:34:45",181
6938,"c-sharp","2017-10-01 17:04:18",81
6938,"html5","2017-11-05 15:59:17",68
1037,"aspnet-mvc-5","2017-06-16 01:03:55",228
1037,"powershell","2016-09-13 16:38:58",171
8856,"angular","2017-10-12 09:35:30",230
5732,"aspnet-mvc-5","2017-09-14 11:56:49",145
5732,"c-sharp","2017-10-03 12:39:24",218
5732,"the-scrum-framework","2017-05-27 20:11:51",190
7910,"angular-js","2017-06-26 18:34:52",163
7910,"c-sharp","2017-07-16 09:50:00",107
5909,"jquery","2017-01-25 11:39:11",14
8610,"react","2017-07-12 09:15:52",175
5282,"css","2017-03-29 05:32:47",158
5282,"docker","2017-04-15 00:31:37",130
5282,"javascript","2017-03-29 05:24:58",198
5282,"jquery","2017-03-29 05:42:13",136
5282,"node-js","2017-03-29 05:19:12",156
5282,"python","2017-03-29 05:48:05",219
5808,"maya-character-modeling","2017-10-03 05:46:56",157
5808,"maya-environment-modeling","2017-08-30 03:39:15",133
7347,"c-sharp","2017-09-04 23:10:30",137
5132,"java","2017-10-26 12:56:04",117
4295,"3ds-max-environment-modeling","2016-11-16 17:32:19",169
4295,"graphic-design","2017-09-05 15:10:03",177
4295,"illustrator","2016-11-16 17:57:20",128
4295,"photoshop","2016-11-16 17:39:49",120
4295,"photoshop-photo-manipulation","2017-03-16 18:20:14",200
7223,"javascript","2017-11-22 17:45:03",166
7223,"mysql","2017-09-28 07:49:23",144
7223,"node-js","2017-11-24 16:54:21",146
6409,"the-scrum-framework","2017-10-26 09:00:11",83
1974,"java","2017-02-25 22:46:10",188
5941,"python","2017-10-29 13:41:02",161
9176,"aspnet-mvc-5","2017-01-17 17:30:07",75
9176,"c-plus-plus","2017-01-06 18:57:46",50
9176,"html5","2016-12-31 02:49:10",47
9176,"mysql","2016-12-23 17:25:44",201
9176,"python","2017-01-21 03:45:28",248
9801,"c-plus-plus","2017-09-26 23:03:40",116
9801,"java","2017-09-25 03:45:35",160
9801,"javascript","2017-09-25 04:12:11",104
9801,"mysql","2017-09-25 04:03:53",166
9801,"react","2017-10-02 20:12:57",129
5563,"python","2017-09-23 13:36:04",122
5563,"the-scrum-framework","2017-09-23 18:50:56",156
3793,"javascript","2017-08-13 10:37:41",180
8577,"html5","2016-08-26 22:12:50",92
8577,"java","2016-08-26 22:07:37",19
8577,"javascript","2016-08-26 22:02:38",58
8577,"mysql","2016-08-26 21:57:38",210
8577,"node-js","2017-08-29 22:00:50",88
8573,"c-plus-plus","2017-09-22 08:38:45",199
3828,"powershell","2016-09-20 00:19:13",159
3828,"the-scrum-framework","2017-04-10 18:40:53",133
2479,"android","2017-03-20 16:19:28",106
2479,"angular-js","2017-05-31 11:16:34",137
2479,"aspnet-mvc-5","2017-05-31 11:09:39",185
2479,"c-sharp","2017-01-26 19:20:09",229
2479,"java","2017-01-27 09:30:33",176
2479,"python","2017-01-27 09:18:01",195
5346,"angular-js","2017-03-24 14:46:27",51
5346,"css","2017-04-02 14:06:11",51
7580,"java","2017-10-10 16:15:41",152
4560,"javascript","2017-07-26 15:06:54",126
3894,"javascript","2017-08-31 09:37:47",139
3854,"android","2017-07-07 18:25:28",118
3854,"java","2017-07-10 06:45:28",107
3854,"python","2017-07-07 11:47:45",94
5054,"html5","2017-10-16 03:16:13",112
1182,"the-scrum-framework","2017-09-15 10:03:36",74
1182,"using-microsoft-office-2016","2017-09-15 10:11:18",104
2171,"javascript","2017-08-09 20:50:13",117
5240,"azure-administrator","2017-07-29 17:04:12",225
5240,"c-sharp","2017-07-06 03:45:25",132
5955,"graphic-design","2017-09-21 03:02:21",212
6369,"the-scrum-framework","2017-04-19 23:44:44",162
3864,"aspnet-mvc-5","2017-09-07 09:53:28",122
3864,"javascript","2017-09-07 09:38:14",137
9791,"java","2017-06-28 13:51:27",113
9791,"photoshop-photo-manipulation","2017-06-28 13:43:19",126
1799,"azure-administrator","2017-10-01 23:07:22",197
2005,"aspnet-mvc-5","2017-06-20 10:11:44",120
1298,"c-sharp","2017-08-22 18:57:37",213
1298,"jquery","2017-08-22 19:09:21",204
4138,"css","2017-10-31 20:25:43",95
4138,"mysql","2017-10-31 20:30:43",151
8440,"html5","2017-06-02 22:37:33",171
5306,"3ds-max-environment-modeling","2017-10-06 15:53:47",101
71,"c-sharp","2016-12-07 12:38:57",93
8187,"c-sharp","2017-11-05 21:44:29",174
8187,"html5","2017-11-05 21:56:37",178
8187,"the-scrum-framework","2017-11-05 21:52:16",207
1861,"maya-character-modeling","2017-11-16 04:28:09",134
1861,"unity-game-development-core-skills","2017-11-03 12:37:33",151
6763,"angular-js","2017-04-21 17:09:23",246
6763,"c-sharp","2016-07-25 20:00:43",174
6763,"css","2017-04-21 17:15:55",223
6763,"html5","2017-04-11 01:46:35",272
6763,"javascript","2017-04-11 01:51:00",262
6763,"node-js","2017-05-16 03:02:49",198
6763,"react","2017-05-03 01:05:46",264
8234,"aspnet-mvc-5","2017-09-23 03:15:40",159
8234,"c-sharp","2017-09-23 00:12:04",120
8234,"css","2017-09-23 03:24:07",139
8234,"html5","2017-09-23 03:02:57",159
8234,"javascript","2017-09-23 03:10:08",109
2340,"active-directory-administration","2017-10-25 07:10:24",35
2340,"group-policy-administration-and-troubleshooting","2017-10-25 07:16:52",68
9903,"java","2017-09-10 11:18:29",43
5516,"html5","2017-03-28 02:42:57",5
188,"angular","2017-10-31 18:27:57",147
188,"javascript","2017-11-03 19:21:18",190
188,"react","2017-10-30 20:33:21",205
9931,"python","2017-08-20 03:57:27",49
698,"mysql","2017-11-21 16:38:01",117
9374,"javascript","2017-07-24 00:47:16",178
9374,"node-js","2017-07-24 00:53:19",194
9374,"react","2017-07-24 01:02:07",124
9683,"c-sharp","2017-03-01 17:55:07",232
9683,"powershell","2016-12-06 00:18:47",132
7455,"c-sharp","2017-06-04 11:37:53",210
3246,"java","2016-08-25 16:22:55",206
9447,"java","2017-10-30 11:01:54",136
4343,"java","2017-09-21 00:21:23",164
9133,"aspnet-mvc-5","2017-04-13 15:14:46",129
9133,"c-sharp","2016-09-14 14:18:53",187
9133,"css","2017-09-19 12:44:01",193
9133,"javascript","2016-09-14 14:33:11",165
9133,"node-js","2017-09-14 15:51:49",146
5417,"3ds-max-environment-modeling","2017-08-12 10:52:18",171
2195,"mysql","2017-07-15 02:17:43",122
2195,"python","2017-10-11 01:36:51",165
6932,"mysql","2017-09-17 03:29:18",100
6932,"powershell","2017-10-02 00:11:02",91
1883,"angular-js","2017-10-13 05:20:22",76
9657,"c-plus-plus","2017-09-21 05:07:22",253
9890,"azure-administrator","2017-08-01 19:43:02",105
5619,"powershell","2017-04-23 07:58:52",107
9552,"after-effects-cc","2017-07-24 18:52:55",180
218,"javascript","2017-08-01 12:16:23",142
3795,"python","2017-08-26 00:55:58",199
8993,"javascript","2017-07-30 09:15:33",138
7908,"aspnet-mvc-5","2017-09-25 21:51:31",88
7908,"c-sharp","2017-02-16 03:11:18",205
7908,"java","2017-09-25 02:46:57",99
7908,"python","2017-09-25 02:54:53",133
5750,"java","2017-09-13 17:45:18",93
869,"docker","2017-10-06 20:17:38",38
5621,"python","2017-11-24 14:10:34",192
6301,"active-directory-administration","2017-09-28 04:55:19",201
6301,"azure-administrator","2017-09-28 17:08:36",207
6301,"docker","2017-08-28 20:04:43",250
6301,"group-policy-administration-and-troubleshooting","2017-09-28 17:00:27",233
6301,"powershell","2017-09-28 17:29:13",175
6301,"puppet","2017-08-25 23:16:27",102
6301,"using-microsoft-office-2016","2017-09-19 18:32:33",207
9521,"node-js","2017-03-28 06:18:48",209
7127,"c-plus-plus","2017-03-06 16:25:33",96
7127,"c-sharp","2016-11-21 10:43:03",146
5280,"angular-js","2016-12-08 13:34:54",122
5280,"aspnet-mvc-5","2017-06-26 07:46:59",175
5280,"c-plus-plus","2016-12-08 15:07:21",165
5280,"c-sharp","2016-12-08 14:24:12",245
5280,"css","2017-02-23 23:07:37",183
9635,"photoshop-photo-manipulation","2017-08-08 12:16:56",63
1910,"c-plus-plus","2017-06-07 19:17:40",177
1910,"c-sharp","2017-06-02 12:32:51",94
1910,"css","2017-06-02 12:39:27",116
1910,"html5","2017-06-23 13:19:14",97
1910,"python","2017-06-02 12:44:40",144
4541,"game-environment-art","2017-09-26 12:32:14",42
4541,"javascript","2016-07-25 23:21:20",112
1254,"css","2017-10-03 18:59:59",264
1254,"html5","2017-10-03 19:26:52",205
1254,"javascript","2017-10-03 19:18:42",175
1254,"jquery","2017-10-03 19:33:42",142
1254,"python","2017-10-03 21:32:17",177
1254,"react","2017-10-03 19:06:37",155
8109,"angular-js","2017-06-26 19:06:27",70
8109,"java","2017-01-26 04:15:51",166
8109,"mysql","2017-07-11 01:00:09",167
8109,"node-js","2017-09-16 21:17:13",85
8109,"python","2017-01-31 05:45:11",208
8109,"react","2017-09-22 16:06:57",86
7868,"c-plus-plus","2017-09-21 09:55:06",201
40,"c-sharp","2017-10-04 03:49:05",200
5838,"c-sharp","2017-07-31 20:57:46",138
4521,"c-sharp","2017-09-28 12:44:10",90
4521,"the-scrum-framework","2017-09-26 13:49:22",131
8704,"azure-solutions-architect","2017-09-28 20:41:16",130
1172,"powershell","2017-11-14 11:13:06",154
6721,"c-sharp","2017-08-31 00:53:56",121
8885,"java","2017-03-09 03:30:32",93
9210,"html5","2017-11-15 10:54:57",147
9210,"node-js","2017-07-31 13:13:46",84
788,"the-scrum-framework","2017-11-14 09:21:08",64
658,"graphic-design","2017-11-14 23:26:48",105
658,"illustrator","2017-11-14 06:14:05",108
4768,"docker","2016-11-12 13:26:15",215
4768,"puppet","2017-07-31 02:58:44",165
9792,"c-plus-plus","2017-10-18 07:47:06",200
5060,"html5","2017-10-08 04:19:50",98
5060,"using-microsoft-office-2016","2017-10-08 04:28:06",99
7872,"aspnet-mvc-5","2016-12-21 23:30:34",244
7872,"docker","2016-11-17 11:29:08",116
5356,"active-directory-administration","2017-09-22 18:25:28",190
8883,"aspnet-mvc-5","2016-11-13 12:11:27",89
8883,"c-sharp","2017-08-08 13:13:37",191
8883,"docker","2017-09-12 12:10:12",120
8883,"javascript","2016-10-13 14:57:44",108
8883,"node-js","2017-09-24 11:04:04",147
8883,"react","2017-09-12 12:19:17",70
5608,"java","2016-10-14 08:06:53",84
2988,"aspnet-mvc-5","2017-07-17 06:49:38",73
2988,"c-sharp","2017-07-17 03:24:37",91
2988,"css","2017-07-17 07:03:40",168
2988,"html5","2017-07-17 06:55:46",154
2988,"javascript","2017-07-17 07:10:15",81
2988,"mysql","2017-07-17 07:15:19",141
7777,"java","2017-08-03 08:11:17",54
6195,"c-sharp","2017-03-01 16:03:47",78
6195,"html5","2017-03-21 01:16:00",120
6195,"javascript","2017-02-07 03:51:54",169
752,"javascript","2017-09-24 03:04:25",166
430,"javascript","2017-09-14 10:47:26",27
430,"sharepoint","2017-10-23 10:30:49",84
4913,"java","2017-09-22 20:15:14",78
5230,"c-sharp","2017-09-28 11:33:55",167
5230,"java","2017-09-28 11:22:35",128
5230,"node-js","2017-09-28 11:26:19",126
5230,"react","2017-09-28 11:16:29",190
4871,"python","2017-07-24 22:28:09",139
9329,"css","2017-04-22 19:00:46",218
9329,"graphic-design","2017-05-08 19:39:18",171
9329,"html5","2017-05-23 13:12:24",233
9329,"javascript","2017-05-07 22:07:42",130
9329,"jquery","2017-04-10 00:48:42",137
2914,"c-sharp","2017-11-08 19:45:19",59
70,"docker","2017-05-07 14:57:50",153
70,"react","2017-05-07 14:51:37",119
8257,"javascript","2017-06-17 01:52:02",235
4481,"c-sharp","2017-06-07 11:14:04",105
4481,"javascript","2017-05-15 12:17:40",182
4481,"react","2017-08-02 10:56:23",166
4253,"c-plus-plus","2017-08-21 15:17:01",170
4253,"python","2017-08-23 14:25:22",187
5022,"aspnet-mvc-5","2017-10-17 10:33:35",170
5022,"c-sharp","2017-10-03 13:37:36",160
4132,"java","2017-10-10 11:18:51",163
2473,"graphic-design","2017-07-28 11:44:11",71
8559,"c-sharp","2017-03-12 03:37:49",251
289,"python","2017-03-31 12:47:57",140
9072,"c-sharp","2017-07-05 13:36:10",239
5555,"angular-js","2017-08-29 08:55:01",181
4797,"after-effects-cc","2017-07-28 07:17:13",131
4797,"video-production","2017-08-12 11:44:14",133
6753,"css","2016-09-17 23:13:50",165
6753,"html5","2017-03-31 20:18:52",143
6753,"javascript","2017-07-22 14:35:44",194
6753,"node-js","2016-09-17 23:20:30",73
6753,"python","2017-01-22 23:27:45",245
6642,"html5","2017-07-10 18:12:23",126
1049,"c-sharp","2017-09-25 13:06:41",156
1049,"html5","2017-09-25 11:22:56",145
1049,"javascript","2017-09-25 11:28:12",71
1049,"jquery","2017-09-25 12:38:13",145
391,"maya-core-skills","2017-07-29 11:15:01",160
2390,"c-plus-plus","2017-08-26 23:27:01",222
3258,"c-sharp","2016-08-27 22:29:26",154
3258,"javascript","2017-03-11 09:08:23",156
697,"aspnet-mvc-5","2017-08-07 08:37:51",152
8821,"android","2017-08-21 15:35:16",120
8821,"angular-js","2017-08-02 08:56:13",118
4721,"aspnet-mvc-5","2017-11-18 17:11:40",157
4721,"c-sharp","2017-11-18 17:20:26",139
4721,"javascript","2017-05-08 13:33:27",170
4721,"react","2017-05-30 00:44:54",121
1373,"group-policy-administration-and-troubleshooting","2016-11-26 00:15:35",93
1373,"powershell","2017-08-18 12:37:56",168
1373,"python","2016-10-09 18:00:44",73
4239,"java","2017-07-21 09:02:38",113
8271,"angular-js","2017-08-22 14:25:04",134
8271,"react","2017-08-22 14:31:59",61
6851,"graphic-design","2017-10-25 09:13:11",221
6851,"illustrator","2017-10-25 10:22:19",210
6851,"indesign-cc-creative-professionals","2017-10-25 13:38:38",53
6851,"photoshop","2017-10-25 07:30:57",174
6851,"photoshop-photo-manipulation","2017-10-25 12:17:50",225
5169,"android","2017-10-04 20:04:18",23
5169,"azure-for-developers","2017-10-05 22:26:22",68
5169,"c-sharp","2017-10-04 20:26:09",87
5169,"mysql","2017-10-04 19:50:40",50
5169,"sharepoint","2017-10-04 20:36:34",64
4896,"c-sharp","2017-08-23 22:24:24",99
317,"c-plus-plus","2017-08-12 12:54:43",150
317,"css","2017-08-12 12:18:10",150
317,"html5","2017-08-12 12:48:15",158
317,"java","2017-08-12 13:00:06",126
317,"javascript","2017-10-13 22:07:31",201
4004,"c-sharp","2017-09-12 16:17:44",53
4004,"python","2017-04-26 14:32:24",77
9832,"c-plus-plus","2017-06-16 21:06:25",147
5888,"angular-js","2017-09-11 11:50:46",169
5888,"node-js","2017-09-21 09:52:34",117
1002,"aspnet-mvc-5","2017-09-21 11:55:26",150
1002,"c-sharp","2017-09-21 12:03:04",88
1002,"css","2017-09-21 11:50:16",70
1002,"javascript","2017-09-25 15:28:25",122
1002,"mysql","2017-10-18 13:05:51",128
6618,"aspnet-mvc-5","2017-05-19 16:01:27",166
6618,"c-sharp","2017-05-19 15:55:40",99
6618,"css","2017-08-10 13:34:24",179
6618,"html5","2017-11-28 17:06:34",118
6618,"javascript","2017-06-12 10:32:45",112
6618,"jquery","2017-10-04 16:21:45",193
6618,"the-scrum-framework","2017-08-04 09:16:27",124
6101,"java","2016-08-02 15:14:09",237
4,"java","2017-09-14 15:13:55",169
1409,"angular","2017-10-08 08:54:47",157
1409,"angular-js","2017-10-12 11:03:51",176
1409,"docker","2017-10-05 23:08:51",42
1409,"java","2017-08-02 08:51:50",170
1409,"the-scrum-framework","2017-09-15 09:27:43",158
1966,"c-sharp","2016-09-07 11:18:34",221
1966,"css","2017-09-28 10:20:16",107
1966,"html5","2017-09-22 05:47:40",259
1966,"javascript","2017-04-07 12:36:36",256
4772,"c-plus-plus","2017-07-25 15:50:02",113
4772,"mysql","2017-07-22 13:41:13",56
511,"angular-js","2017-07-28 20:39:58",208
511,"javascript","2017-08-13 18:07:38",177
511,"node-js","2017-08-13 17:57:59",184
586,"video-production","2017-09-29 13:44:32",78
7768,"c-sharp","2017-09-26 13:24:21",158
8070,"javascript","2017-08-14 19:56:01",124
9735,"javascript","2016-10-05 19:16:57",271
8537,"c-plus-plus","2017-08-04 19:38:41",220
5233,"azure-administrator","2017-11-06 20:11:34",218
5233,"azure-for-developers","2017-11-06 19:26:56",262
5233,"azure-infrastructure-as-a-service","2017-11-06 19:44:16",142
5233,"c-sharp","2017-05-08 17:43:15",177
5233,"docker","2017-06-16 20:26:02",188
5233,"graphic-design","2017-10-31 15:57:05",128
5233,"group-policy-administration-and-troubleshooting","2017-11-06 20:59:38",160
5233,"java","2017-11-06 19:20:00",177
5233,"javascript","2017-11-06 19:48:48",122
5233,"powershell","2017-10-13 15:53:58",189
5233,"security-for-hackers-and-developers","2017-10-31 19:09:28",138
5233,"the-scrum-framework","2017-06-16 20:49:14",71
5233,"azure-solutions-architect","2017-11-01 14:50:43",171
544,"aspnet-mvc-5","2017-05-11 05:11:46",174
499,"c-sharp","2016-10-17 16:36:00",159
499,"css","2017-10-25 23:33:14",141
499,"javascript","2017-10-25 23:24:06",115
2271,"mysql","2017-07-20 14:49:23",66
4972,"angular","2017-10-25 13:32:22",207
4972,"angular-js","2017-03-11 09:32:06",175
8121,"active-directory-administration","2017-10-24 11:47:23",77
2218,"jquery","2017-05-13 02:25:14",198
2218,"python","2016-08-05 13:17:18",199
4323,"c-sharp","2016-09-08 12:28:06",209
4323,"css","2017-03-28 17:27:07",136
4323,"html5","2017-03-28 17:17:00",119
4323,"javascript","2017-03-27 15:47:58",165
9118,"python","2017-10-07 13:44:21",169
1371,"javascript","2017-09-21 20:41:37",113
8858,"java","2017-05-31 19:52:51",158
5350,"group-policy-administration-and-troubleshooting","2017-09-13 11:59:23",109
7913,"java","2017-09-21 11:29:53",142
6705,"c-sharp","2017-02-17 21:59:33",126
6705,"photoshop-photo-manipulation","2017-02-17 22:07:09",153
2459,"active-directory-administration","2017-10-30 13:23:11",192
2459,"group-policy-administration-and-troubleshooting","2017-11-03 17:20:28",161
2459,"powershell","2017-11-10 13:31:07",60
8580,"css","2017-01-09 23:15:23",116
4716,"javascript","2017-09-22 18:31:08",76
4716,"python","2017-09-22 18:46:58",91
7493,"docker","2017-11-06 03:02:29",191
7493,"java","2017-09-27 13:14:21",203
5919,"photoshop-photo-manipulation","2017-10-12 03:28:28",144
438,"c-sharp","2017-05-03 22:09:01",48
5459,"c-plus-plus","2017-07-18 04:54:16",115
5459,"html5","2017-07-18 05:13:43",142
5459,"javascript","2017-07-10 21:05:34",136
5459,"python","2017-08-30 04:41:11",92
1603,"graphic-design","2017-07-22 23:03:08",215
3122,"java","2017-04-04 19:02:34",246
3312,"c-sharp","2017-07-01 04:47:01",162
3312,"html5","2017-07-01 04:55:41",109
630,"c-plus-plus","2017-09-23 22:24:50",127
630,"java","2017-09-23 22:35:57",130
1920,"c-sharp","2017-10-03 14:20:50",129
8804,"powershell","2016-08-02 12:55:12",212
2815,"javascript","2017-10-29 05:28:58",143
347,"azure-infrastructure-as-a-service","2017-08-01 19:13:03",95
347,"c-sharp","2017-06-20 14:32:09",117
3744,"css","2017-04-21 23:57:32",65
3744,"javascript","2017-03-29 18:57:24",152
7729,"active-directory-administration","2017-10-25 15:35:37",196
5135,"android","2017-05-28 16:02:54",220
5135,"angular-js","2017-05-10 11:09:00",65
5135,"c-plus-plus","2017-05-15 16:28:33",99
5135,"css","2016-11-15 12:44:53",136
5135,"html5","2016-11-14 07:59:23",158
5135,"javascript","2016-11-29 09:19:52",160
5135,"node-js","2017-05-10 08:39:09",181
7412,"angular-js","2017-06-30 00:06:44",155
9031,"aspnet-mvc-5","2017-05-17 10:49:25",129
9031,"c-plus-plus","2017-09-21 15:16:57",145
9031,"c-sharp","2016-09-09 07:36:25",162
2540,"javascript","2017-09-12 15:03:32",137
241,"active-directory-administration","2017-11-03 11:29:45",203
241,"powershell","2017-08-04 14:55:29",138
6612,"javascript","2017-05-10 04:50:35",182
7732,"docker","2017-08-17 15:33:44",70
7732,"java","2017-08-17 15:22:15",153
4590,"c-plus-plus","2017-10-13 16:20:48",94
4590,"css","2017-07-05 16:01:38",138
4590,"html5","2017-07-05 16:07:18",88
4590,"java","2017-07-24 15:33:51",103
4590,"javascript","2017-06-27 21:44:41",105
4590,"mysql","2017-07-11 19:40:49",85
5517,"c-sharp","2017-07-06 05:47:14",144
5517,"css","2017-07-06 05:34:49",174
5517,"graphic-design","2017-07-06 06:04:09",195
5517,"html5","2017-07-06 05:53:09",213
5517,"javascript","2017-07-27 20:48:22",244
5517,"node-js","2017-07-06 05:21:35",155
5517,"react","2017-07-21 16:08:30",97
7381,"angular","2017-10-11 21:22:07",50
7381,"angular-js","2017-10-20 20:51:47",157
7381,"javascript","2017-10-18 21:37:21",147
7381,"node-js","2017-11-15 19:42:21",70
7381,"react","2017-10-18 21:46:26",81
6814,"javascript","2017-06-21 17:04:12",83
6814,"react","2017-06-22 04:47:15",57
285,"aspnet-mvc-5","2017-08-02 12:53:36",152
285,"c-sharp","2017-01-02 14:33:14",269
1125,"aspnet-mvc-5","2017-04-10 11:36:05",181
1125,"c-sharp","2017-11-21 18:50:22",176
1125,"css","2017-04-11 19:26:16",162
1125,"html5","2017-04-11 19:19:08",143
1125,"javascript","2017-04-18 14:34:01",109
1125,"jquery","2017-04-18 14:28:57",135
7566,"css","2017-10-19 15:31:43",97
7566,"html5","2017-10-19 15:39:20",138
8943,"3ds-max-environment-modeling","2017-04-07 20:49:11",145
8943,"game-environment-art","2017-08-25 06:30:52",208
8943,"zbrush-core-skills","2017-08-15 11:40:34",160
1082,"jquery","2017-10-05 18:28:58",40
6328,"c-sharp","2017-07-11 03:48:58",89
3722,"docker","2017-08-05 16:23:38",256
9143,"azure-administrator","2017-07-21 21:12:11",241
7608,"python","2017-08-23 16:28:09",136
7608,"revit-architecture","2017-08-23 16:08:40",148
624,"react","2017-06-27 14:50:05",145
5602,"javascript","2016-08-11 02:07:25",125
5602,"powershell","2016-08-19 19:56:59",234
5602,"python","2017-04-17 20:08:00",74
6392,"aspnet-mvc-5","2017-07-18 13:33:34",159
6392,"c-sharp","2016-10-12 09:58:15",109
6392,"css","2017-07-18 13:07:08",45
6392,"html5","2017-07-18 13:16:26",83
6392,"javascript","2017-07-18 13:00:11",129
2916,"css","2016-09-23 19:44:43",266
2916,"docker","2016-10-13 05:45:05",225
2916,"html5","2017-09-30 13:16:03",202
2916,"java","2016-09-23 20:12:22",271
2916,"javascript","2016-09-23 19:23:58",210
2916,"jquery","2016-12-22 04:36:31",231
2916,"powershell","2016-10-13 05:33:34",204
2916,"the-scrum-framework","2017-06-28 19:58:35",175
387,"c-plus-plus","2017-08-02 10:21:52",114
387,"java","2016-08-11 13:18:24",144
387,"mysql","2016-08-11 13:11:19",138
387,"python","2016-08-10 20:58:05",171
8530,"illustrator","2016-09-01 17:21:21",100
6288,"c-sharp","2017-04-25 06:06:52",171
1860,"python","2017-05-02 06:44:29",159
8011,"aspnet-mvc-5","2017-08-31 04:10:10",186
8011,"c-sharp","2017-09-01 08:31:38",190
8011,"html5","2017-09-01 08:36:45",93
7559,"c-sharp","2017-09-23 03:33:14",206
3532,"python","2017-11-21 07:44:32",99
2242,"angular-js","2016-12-22 16:12:40",254
2242,"java","2017-06-11 21:19:35",191
2242,"javascript","2016-12-22 16:03:33",223
2242,"node-js","2016-12-22 16:20:09",177
2242,"python","2016-12-22 16:36:23",234
2082,"java","2017-05-02 06:52:38",75
3274,"c-plus-plus","2017-08-12 00:22:22",83
9999,"python","2017-10-13 00:21:59",45
3592,"powershell","2016-11-15 00:52:25",244
3592,"sharepoint","2016-11-15 00:59:23",233
1642,"angular","2017-10-23 13:11:39",168
1642,"html5","2017-09-26 09:22:44",149
1642,"java","2017-09-26 08:57:18",181
1642,"javascript","2017-09-26 09:28:38",97
1642,"jquery","2017-09-27 16:39:53",158
1642,"the-scrum-framework","2017-10-09 08:38:48",106
